corridor_id,length_ft,income,share_poc,poverty_rate,borough,treatment_cohort,first_protected_year,cyclist_injured,n_segments,is_protected,length_mi,income_q,poc_q
1 AV TUNNEL|1|2024|0,1859.070950318635,142040.80836912253,0.3817781589470739,0.0917549403745472,Manhattan,switcher,2024,0.0,15,True,0.35209677089368085,Q5 highest,Q2
1 AVE|1|2016|0,825.648944433027,178802.11323092922,0.16563797292927504,0.05399345212776992,Manhattan,switcher,2016,36.0,3,True,0.15637290614261876,Q5 highest,Q1 least POC
1 AV|1|-1|0,29.880372792580083,161548.0,0.4915254237288136,0.16629357211384713,Manhattan,never_treated,,0.0,1,False,0.005659161513746228,Q5 highest,Q2
1 AV|1|-1|1,328.4136906924697,29809.225241084783,0.9182447452216946,0.3817494112524912,Manhattan,never_treated,,4.0,2,False,0.06219956263114956,Q1 lowest,Q4
1 AV|1|-1|10,218.65314083811296,149063.0,0.31956240103641864,0.07773139484669642,Manhattan,never_treated,,0.0,1,False,0.04141157970418806,Q5 highest,Q1 least POC
1 AV|1|-1|11,54.181547602801594,134167.0,0.2571339466708249,0.053158022102121484,Manhattan,never_treated,,0.0,1,False,0.010261656742954848,Q4,Q1 least POC
1 AV|1|-1|12,88.53377837933283,148175.23973542335,0.21509199352478875,0.04756235589550479,Manhattan,never_treated,,0.0,1,False,0.016767761056691824,Q5 highest,Q1 least POC
1 AV|1|-1|13,121.33103141726706,140883.0,0.1900412751383156,0.10088028169014085,Manhattan,never_treated,,0.0,1,False,0.022979362010846032,Q4,Q1 least POC
1 AV|1|-1|2,275.52266268274764,118201.00000000001,0.31744975376014906,0.15838423098278734,Manhattan,never_treated,,1.0,2,False,0.052182322477793114,Q4,Q1 least POC
1 AV|1|-1|3,109.25265465974778,118200.99999999999,0.31744975376014906,0.1583842309827873,Manhattan,never_treated,,0.0,3,False,0.02069179065525526,Q4,Q1 least POC
1 AV|1|-1|4,401.4744596057419,181836.3818809688,0.3076641865572025,0.058626601006906226,Manhattan,never_treated,,29.0,7,False,0.07603682947078445,Q5 highest,Q1 least POC
1 AV|1|-1|5,348.15943988363483,117442.0,0.4104925911093313,0.06487785342410893,Manhattan,never_treated,,3.0,3,False,0.06593928785674902,Q4,Q2
1 AV|1|-1|6,161.76195662726684,26320.999999999996,0.8588235294117647,0.38751793400286944,Manhattan,never_treated,,0.0,3,False,0.03063673420970963,Q1 lowest,Q4
1 AV|1|-1|7,99.33653435001644,124571.00000000001,0.5150050864699898,0.21223296032553407,Manhattan,never_treated,,0.0,2,False,0.01881373756629099,Q4,Q2
1 AV|1|-1|8,87.14104412879558,124571.0,0.5150050864699897,0.21223296032553407,Manhattan,never_treated,,0.0,2,False,0.01650398563045371,Q4,Q2
1 AV|1|-1|9,132.16636628569526,68381.99999999999,0.5153494448073154,0.2766165904637492,Manhattan,never_treated,,1.0,2,False,0.025031508766230164,Q2,Q2
1 AV|1|2003|0,311.2796243022154,157853.29375375918,0.502224896629735,0.12584380745232504,Manhattan,always_treated,2003,0.0,5,True,0.058954474299662,Q5 highest,Q2
1 AV|1|2010|0,5027.873376499402,115082.41331695272,0.34206665697998195,0.16987415653181426,Manhattan,always_treated,2010,156.0,29,True,0.9522487455491292,Q4,Q1 least POC
1 AV|1|2010|1,2756.554781665586,117716.98600329799,0.4504674178659579,0.16144649238892572,Manhattan,always_treated,2010,48.0,10,True,0.5220747692548457,Q4,Q2
1 AV|1|2010|2,259.20930878357825,118201.0,0.31744975376014906,0.15838423098278734,Manhattan,always_treated,2010,0.0,1,True,0.04909267211810194,Q4,Q1 least POC
1 AV|1|2010|3,285.2154479954937,97032.48696214567,0.6270496864919824,0.2498439641498844,Manhattan,always_treated,2010,18.0,1,True,0.05401807727187381,Q3,Q3
1 AV|1|2011|0,1282.0786412200962,130179.05862936944,0.3738655659634347,0.07005530861826867,Manhattan,always_treated,2011,7.0,4,True,0.24281792447350306,Q4,Q2
1 AV|1|2011|1,865.0190768610428,157109.7343926144,0.5043781647665158,0.11770329528013819,Manhattan,always_treated,2011,11.0,3,True,0.16382937061762173,Q5 highest,Q2
1 AV|1|2011|2,1586.0607861712697,144688.0912989485,0.4693551824558532,0.11143694164411037,Manhattan,always_treated,2011,5.0,4,True,0.30039030041122533,Q5 highest,Q2
1 AV|1|2012|0,3700.6454378842086,133235.88905373352,0.265300613795033,0.06925652248859665,Manhattan,always_treated,2012,72.0,11,True,0.7008798177811001,Q4,Q1 least POC
1 AV|1|2013|0,3353.69787621076,133900.87529006365,0.32567900314591197,0.11037250035277553,Manhattan,switcher,2013,25.0,14,True,0.635170052312644,Q4,Q1 least POC
1 AV|1|2013|1,5917.415146183744,33877.79304508806,0.8701102972478613,0.3429234826370228,Manhattan,switcher,2013,78.0,34,True,1.120722565565103,Q1 lowest,Q4
1 AV|1|2013|2,624.0001934250193,173324.90439245847,0.3823628535644282,0.04017588486212178,Manhattan,switcher,2013,4.0,10,True,0.11818185481534457,Q5 highest,Q2
1 AV|1|2013|3,2144.721526988475,34456.108613661905,0.8871565842534933,0.37006221867468386,Manhattan,switcher,2013,33.0,21,True,0.4061972588993324,Q1 lowest,Q4
1 AV|1|2013|4,436.02362056099975,126528.47425966038,0.500170603348779,0.19041686870237595,Manhattan,switcher,2013,0.0,4,True,0.08258023116685602,Q4,Q2
1 AV|1|2013|5,1043.4683117443992,129582.5341514207,0.25935105692425225,0.12062462360626082,Manhattan,switcher,2013,17.0,4,True,0.197626574194015,Q4,Q1 least POC
1 AV|1|2013|6,1484.5116085367758,130465.32675258502,0.17539520833885164,0.06206867058619475,Manhattan,switcher,2013,18.0,5,True,0.28115750161681363,Q4,Q1 least POC
1 AV|1|2015|0,1690.4974113595329,152260.0772245717,0.3071815272489281,0.07991581060244084,Manhattan,switcher,2015,23.0,6,True,0.3201699642726388,Q5 highest,Q1 least POC
1 AV|1|2016|0,323.9206694263049,16911.000000000004,0.9490592014685637,0.48612757884752195,Manhattan,switcher,2016,19.0,3,True,0.061348611633769874,Q1 lowest,Q5 most POC
1 AV|1|2016|1,262.21655233049637,224898.0,0.13603040999185445,0.02307901167526473,Manhattan,switcher,2016,0.0,1,True,0.04966222582016977,Q5 highest,Q1 least POC
1 AV|1|2017|0,251.50679310235836,149062.99999999997,0.3195624010364187,0.07773139484669642,Manhattan,switcher,2017,5.0,3,True,0.047633862329992116,Q5 highest,Q1 least POC
1 AV|1|2024|0,77.12811130011875,215981.0,0.3055613850996852,0.031269674711437566,Manhattan,switcher,2024,0.0,1,True,0.014607596837143702,Q5 highest,Q1 least POC
1 AV|1|2024|1,271.8389726465937,117442.00000000001,0.41049259110933123,0.06487785342410893,Manhattan,switcher,2024,0.0,2,True,0.05148465391033971,Q4,Q2
1 AV|1|2024|2,309.6055059743409,149063.0,0.31956240103641864,0.07773139484669642,Manhattan,switcher,2024,5.0,2,True,0.05863740643453426,Q5 highest,Q1 least POC
1 ST|4|-1|0,1079.4776833451003,16639.0,0.8783655369021223,0.4407158836689038,Queens,never_treated,,0.0,8,False,0.20444653093657203,Q1 lowest,Q4
10 AVENUE|1|2024|0,9243.62299149492,134032.96705505668,0.46291666525675423,0.0955863463107989,Manhattan,switcher,2024,128.0,46,True,1.7506861726316136,Q4,Q2
10 AVENUE|1|2024|1,1113.1855396319752,168669.7681282538,0.3658119729022342,0.09635139153902338,Manhattan,switcher,2024,11.0,8,True,0.21083059462726803,Q5 highest,Q1 least POC
10 AVE|3|-1|0,1801.2504786548936,156743.81072951734,0.21923666249716653,0.07847228257961139,Brooklyn,never_treated,,8.0,7,False,0.34114592398766924,Q5 highest,Q1 least POC
10 AV|1|-1|0,1536.3229341447368,29037.999999999996,0.9692590646347872,0.26011560693641617,Manhattan,never_treated,,4.0,26,False,0.2909702526789274,Q1 lowest,Q5 most POC
10 AV|1|-1|1,2682.6797530408417,43496.76596809949,0.8851678062070206,0.22391860119173757,Manhattan,never_treated,,16.0,11,False,0.5080832865607655,Q1 lowest,Q4
10 AV|1|2019|0,2124.8213690709554,119267.90146444166,0.5100862083908912,0.13745251164145036,Manhattan,switcher,2019,35.0,7,True,0.40242828959677185,Q4,Q2
10 AV|1|2024|0,730.6491002432798,146894.23788214545,0.3000169568296492,0.10562889173190551,Manhattan,switcher,2024,4.0,2,True,0.13838051140971208,Q5 highest,Q1 least POC
10 AV|3|-1|0,8438.779870953076,87057.97657101807,0.44534392060152,0.15336286315662662,Brooklyn,never_treated,,21.0,26,False,1.5982537634380827,Q3,Q2
10 AV|3|2022|0,264.89906816604895,128472.0,0.12747252747252746,0.023809523809523808,Brooklyn,switcher,2022,0.0,1,True,0.05017027806175169,Q4,Q1 least POC
10 STREET|4|-1|0,296.21558022522925,125113.99999999999,0.4120756816917084,0.05305780508237922,Queens,never_treated,,0.0,1,False,0.05610143564871766,Q4,Q2
100 DR|4|-1|0,253.81936473776614,106354.0,0.9412364823505407,0.06197066721751704,Queens,never_treated,,1.0,1,False,0.04807184938215268,Q4,Q4
100 ST|4|-1|0,3777.496191219082,80287.37792252106,0.9920886262570712,0.1297664656489745,Queens,never_treated,,14.0,14,False,0.7154348847005837,Q3,Q5 most POC
101 ST|4|-1|0,5269.703729571131,78133.54859401932,0.9935216668207938,0.14758127285272385,Queens,never_treated,,11.0,9,False,0.9980499487824112,Q3,Q5 most POC
101 ST|4|-1|1,1201.1628908866949,102727.0,0.2953440639516042,0.0662487841781044,Queens,never_treated,,0.0,2,False,0.22749297175884373,Q4,Q1 least POC
102 ST|4|-1|0,1722.0369410166581,102726.99999999999,0.2953440639516041,0.0662487841781044,Queens,never_treated,,0.0,3,False,0.3261433600410337,Q4,Q1 least POC
103 ST|4|-1|0,3950.733740220193,81022.44464713999,0.9844601955702452,0.15634996923421524,Queens,never_treated,,32.0,8,False,0.7482450265568548,Q3,Q5 most POC
103 ST|4|-1|1,394.70200304707765,95159.0,0.9734042553191491,0.06039076376554174,Queens,never_treated,,1.0,1,False,0.07475416724376471,Q3,Q5 most POC
103 ST|4|-1|2,626.9313537744744,102727.0,0.2953440639516042,0.0662487841781044,Queens,never_treated,,0.0,1,False,0.11873699882092317,Q4,Q1 least POC
103 ST|4|-1|3,200.13990527958774,48045.5,0.9590720736044087,0.2275973083340219,Queens,never_treated,,1.0,1,False,0.03790528509083101,Q1 lowest,Q5 most POC
104 AV|4|-1|0,1562.987657765714,117011.61221365716,0.9655209276781131,0.04975742691571704,Queens,never_treated,,2.0,3,False,0.2960203897283549,Q4,Q5 most POC
104 ST|4|-1|0,7890.424200963058,72463.1245962771,0.9774760706268549,0.15700483619778308,Queens,never_treated,,44.0,22,False,1.4943985229096701,Q2,Q5 most POC
104 ST|4|-1|1,1372.9286646822643,72688.9293577861,0.9917552517931714,0.18850835656746662,Queens,never_treated,,2.0,4,False,0.2600243683110349,Q2,Q5 most POC
105 ST|4|-1|0,333.56594773343227,77904.0,0.992050209205021,0.20272548468670973,Queens,never_treated,,0.0,3,False,0.06317536888890762,Q3,Q5 most POC
108 ST|4|-1|0,6189.960122559181,67661.27507950582,0.990318016150387,0.1576015703065556,Queens,never_treated,,67.0,18,False,1.1723409323028753,Q2,Q5 most POC
108 ST|4|-1|1,486.3282564067687,69919.0,0.9439077594266128,0.20915647538413298,Queens,never_treated,,6.0,2,False,0.09210762431946376,Q2,Q4
11 AVE|3|-1|0,1933.3909350122985,153587.76756122953,0.2898083934697722,0.023932067883586802,Brooklyn,never_treated,,6.0,14,False,0.3661725255705111,Q5 highest,Q1 least POC
11 AV|1|2019|0,3952.565380107936,102452.90398900087,0.5584012419227554,0.12161579255849268,Manhattan,switcher,2019,54.0,15,True,0.7485919280507455,Q4,Q3
11 AV|1|2022|0,769.531343426813,112183.19426974046,0.46476898296966646,0.06815844212874062,Manhattan,switcher,2022,3.0,6,True,0.1457445726187146,Q4,Q2
11 AV|1|2023|0,277.49560119500427,109742.3813882076,0.4608255992592081,0.06711387465665353,Manhattan,switcher,2023,0.0,1,True,0.052555985074811414,Q4,Q2
11 AV|3|-1|0,6860.583118719799,90968.6425915999,0.48470581499105564,0.11903764002086774,Brooklyn,never_treated,,20.0,29,False,1.2993528633939013,Q3,Q2
11 PLACE|4|-1|0,261.0283220964131,145922.0,0.5540414989160731,0.03536469845279444,Queens,never_treated,,0.0,1,False,0.049437182215229754,Q5 highest,Q3
11 ST|4|-1|0,256.66092758331894,145922.0,0.5540414989160731,0.03536469845279444,Queens,never_treated,,1.0,1,False,0.048610024163507376,Q5 highest,Q3
11 ST|4|-1|1,1959.4874323782687,153540.8974222669,0.5521437708989361,0.08348097486702384,Queens,never_treated,,3.0,6,False,0.37111504401103573,Q5 highest,Q3
11 ST|4|-1|2,259.80054787993663,145922.0,0.5540414989160731,0.03536469845279445,Queens,never_treated,,0.0,2,False,0.04920464921968497,Q5 highest,Q3
11 ST|4|-1|3,174.696626634685,145922.0,0.5540414989160731,0.03536469845279445,Queens,never_treated,,2.0,2,False,0.03308648231717519,Q5 highest,Q3
11 ST|4|-1|4,138.7378212566316,145922.0,0.5540414989160731,0.03536469845279444,Queens,never_treated,,0.0,2,False,0.026276102510725683,Q5 highest,Q3
11 ST|4|2023|0,1839.2241508001616,128057.62230445893,0.43215900282071545,0.05055483395060222,Queens,switcher,2023,1.0,8,True,0.34833790734851544,Q4,Q2
11 ST|4|2023|1,1788.4880270042327,128145.05704884948,0.4327555399670635,0.05048048791755566,Queens,switcher,2023,0.0,7,True,0.3387287929932259,Q4,Q2
110 ST|1|-1|0,3681.7562899047825,34000.09361046217,0.8626878410998803,0.32751424108329086,Manhattan,never_treated,,35.0,15,False,0.6973023276334815,Q1 lowest,Q4
110 ST|1|-1|1,828.6429871809206,84024.84339282804,0.7090561171317231,0.20298033192664788,Manhattan,never_treated,,23.0,3,False,0.15693995969335617,Q3,Q3
111 ST|1|-1|0,4601.071089259846,38292.620960981716,0.8451887087697776,0.31991484485212424,Manhattan,never_treated,,11.0,14,False,0.871414979026486,Q1 lowest,Q4
111 ST|4|-1|0,546.451547007721,66560.78874876423,0.9681847936711391,0.13846776336634678,Queens,never_treated,,11.0,4,False,0.10349461117570474,Q2,Q5 most POC
111 ST|4|2017|0,2939.441035386532,65112.0,0.9368592730661696,0.18401352330354986,Queens,switcher,2017,37.0,16,True,0.5567123173080553,Q2,Q4
12 AVE|1|-1|0,1038.1847924440062,22206.999999999993,0.9359036928583048,0.4341123818995524,Manhattan,never_treated,,7.0,6,False,0.19662590765984966,Q1 lowest,Q4
12 AV|3|-1|0,2009.1336111456915,73794.05383573963,0.695283937458564,0.0678905281214541,Brooklyn,never_treated,,5.0,5,False,0.3805177293836537,Q3,Q3
12 ST|1|-1|0,350.4186506014723,161094.0,0.19172800560813175,0.06747283561163687,Manhattan,never_treated,,0.0,1,False,0.06636716867452126,Q5 highest,Q1 least POC
12 ST|1|2018|0,7610.623395478296,156143.351574977,0.3884125511346096,0.12378975974541016,Manhattan,switcher,2018,37.0,22,True,1.4414059461133135,Q5 highest,Q2
12 ST|4|-1|0,1481.5137438953964,92647.10727739002,0.597712687306023,0.11209089667813439,Queens,never_treated,,3.0,2,False,0.28058972422261297,Q3,Q3
121 AVENUE|4|-1|0,1502.392961278993,101250.23686599368,0.9839903715260901,0.033580608753316886,Queens,never_treated,,0.0,6,False,0.2845441214543547,Q4,Q5 most POC
121 AVENUE|4|-1|1,1503.4273483282357,144499.99999999997,0.9782465392221489,0.02175346077785102,Queens,never_treated,,2.0,6,False,0.2847400280924689,Q5 highest,Q5 most POC
121 AV|4|-1|0,518.2158949975353,144494.96839821577,0.9782513528492143,0.021751691636827077,Queens,never_treated,,0.0,5,False,0.09814694981013926,Q5 highest,Q5 most POC
121 AV|4|-1|1,417.24708657035274,101249.99999999999,0.9839906286606793,0.03358063256540414,Queens,never_treated,,0.0,4,False,0.07902406942620317,Q4,Q5 most POC
121 AV|4|2024|0,101.35577336547586,101250.00000000001,0.9839906286606794,0.03358063256540414,Queens,switcher,2024,0.0,1,True,0.01919616919800679,Q4,Q5 most POC
126 ST|1|-1|0,2799.9153383573384,53670.68678558385,0.8731879300853995,0.22271253740779778,Manhattan,never_treated,,15.0,8,False,0.530286995901011,Q2,Q4
128 ST|1|-1|0,2740.2824131328553,37826.915031662014,0.8966880718529908,0.27524189036363844,Manhattan,never_treated,,7.0,11,False,0.518992881275162,Q1 lowest,Q4
13 ST|1|-1|0,407.57019619076925,52304.99999999999,0.7025455688246385,0.24165216015192278,Manhattan,never_treated,,0.0,7,False,0.07719132503613053,Q2,Q3
13 ST|1|-1|1,702.578621629337,161081.98989073362,0.19175077054773335,0.06747501188427994,Manhattan,never_treated,,0.0,2,False,0.13306413288434413,Q5 highest,Q1 least POC
13 ST|1|-1|2,20.510087506480183,161094.0,0.19172800560813175,0.06747283561163687,Manhattan,never_treated,,0.0,1,False,0.0038844862701667014,Q5 highest,Q1 least POC
13 ST|1|2018|0,7534.274583763064,165826.00427799264,0.3404481278389018,0.10795245891287343,Manhattan,switcher,2018,28.0,15,True,1.4269459438945196,Q5 highest,Q1 least POC
133 ST|4|-1|0,116.68909740873508,54528.0,0.927055702917772,0.11273209549071618,Queens,never_treated,,0.0,1,False,0.022100207842563464,Q2,Q4
135 ST|4|-1|0,603.5728778017857,84375.0,0.7406465130200539,0.13309079884796118,Queens,never_treated,,0.0,2,False,0.11431304503821699,Q3,Q3
137 ST|4|-1|0,524.0522254597837,48750.0,0.9277864992150706,0.3633785061456035,Queens,never_treated,,1.0,1,False,0.09925231542798933,Q2,Q4
14 AVE|3|-1|0,6260.072202317613,51081.30586011431,0.17569392346523816,0.3206002715454144,Brooklyn,never_treated,,62.0,26,False,1.1856197352874267,Q2,Q1 least POC
14 AV|3|-1|0,795.5547077926302,98095.0,0.5724319578577699,0.14163972965030855,Brooklyn,never_treated,,1.0,1,False,0.15067324011224056,Q3,Q3
14 ST|3|-1|0,4659.91764986502,149954.56547295098,0.40211468814466234,0.08879425478972003,Brooklyn,never_treated,,7.0,8,False,0.8825601609592841,Q5 highest,Q2
14 ST|4|-1|0,1334.7631754803688,92439.7562299689,0.603602993719591,0.11357383205967939,Queens,never_treated,,0.0,5,False,0.25279605596219107,Q3,Q3
141 ST|4|-1|0,385.0338969828787,98193.99999999999,0.5958345060512243,0.06593406593406594,Queens,never_treated,,0.0,1,False,0.07292308654978763,Q3,Q3
142 ST|4|-1|0,1234.298466568196,53568.00000000001,0.9001976859119716,0.24859425818005407,Queens,never_treated,,1.0,2,False,0.23376864897124927,Q2,Q4
147 AVE|4|-1|0,1954.9573930565966,113249.45214591881,0.960929462695375,0.08924678269094782,Queens,never_treated,,2.0,5,False,0.3702570820182948,Q4,Q5 most POC
149 ST|4|2022|0,1786.0346671633183,69559.0,0.7924797037459052,0.11052556615866688,Queens,switcher,2022,5.0,7,True,0.3382641415082042,Q2,Q4
15 ST|3|-1|0,4554.107652661931,137049.8289673745,0.4085128403670829,0.08493975350791576,Brooklyn,never_treated,,21.0,8,False,0.8625203887617293,Q4,Q2
150 ST|4|-1|0,7733.178954601822,80535.0830514783,0.5532240722841697,0.14531079826071638,Queens,never_treated,,11.0,25,False,1.464617226250345,Q3,Q3
150 ST|4|-1|1,217.17277446790533,58386.0,0.8726088726088725,0.1338100102145046,Queens,never_treated,,1.0,1,False,0.04113120728558813,Q2,Q4
153 ST|4|-1|0,422.1020158275017,58386.0,0.8726088726088725,0.1338100102145046,Queens,never_treated,,0.0,1,False,0.07994356360369351,Q2,Q4
155 AV|4|-1|0,238.61021027989395,102727.0,0.2953440639516042,0.0662487841781044,Queens,never_treated,,0.0,1,False,0.04519132770452537,Q4,Q1 least POC
155 AV|4|-1|1,264.36479346689674,102727.0,0.2953440639516042,0.0662487841781044,Queens,never_treated,,0.0,1,False,0.05006908967176075,Q4,Q1 least POC
156 AV|4|-1|0,158.8003782568809,72061.0,0.6269212855146716,0.09951870827511256,Queens,never_treated,,0.0,2,False,0.030075829215318352,Q2,Q3
157 AV|4|-1|0,4468.113451492036,131555.97726478006,0.22598144051297556,0.049535537830286115,Queens,never_treated,,6.0,20,False,0.846233608237128,Q4,Q1 least POC
158 AV|4|-1|0,435.3215152929163,102726.99999999999,0.2953440639516041,0.0662487841781044,Queens,never_treated,,0.0,2,False,0.08244725668426445,Q4,Q1 least POC
159 AV|4|-1|0,262.4011255814063,102726.99999999999,0.2953440639516042,0.06624878417810441,Queens,never_treated,,0.0,2,False,0.049697182875266345,Q4,Q1 least POC
160 STREET|4|-1|0,3584.275922484794,56575.09799202483,0.9568347793717914,0.17632764195994155,Queens,never_treated,,5.0,44,False,0.6788401368342413,Q2,Q5 most POC
160 STREET|4|-1|1,1000.7315894310324,52653.0,0.9881454162276079,0.17832538420773714,Queens,never_treated,,2.0,2,False,0.18953249799830157,Q2,Q5 most POC
160 ST|4|-1|0,3844.5528044823523,67454.00241605581,0.8237613803338939,0.11980506653381523,Queens,never_treated,,1.0,7,False,0.7281350008489303,Q2,Q4
161 ST|4|-1|0,3806.415174852412,67495.34021618885,0.822880994363599,0.12002816453948315,Queens,never_treated,,2.0,5,False,0.7209119649341689,Q2,Q4
164 ST|4|-1|0,26157.033388850607,90828.1548734959,0.7739893720864711,0.10175645570627966,Queens,never_treated,,22.0,90,False,4.953983596373221,Q3,Q4
165 AV|4|2021|0,3652.6151882345966,157845.0,0.16272995684760394,0.03429479900068136,Queens,switcher,2021,0.0,9,True,0.6917831795898858,Q5 highest,Q1 least POC
165 AV|4|2023|0,52.74896383313617,157845.0,0.16272995684760394,0.03429479900068135,Queens,switcher,2023,0.0,2,True,0.009990334059306093,Q5 highest,Q1 least POC
17 AV|3|-1|0,1505.4251503740177,101880.3721160045,0.49324930494294994,0.11144815757920032,Brooklyn,never_treated,,2.0,2,False,0.28511839969204883,Q4,Q2
172 ST|4|-1|0,1787.8795557561646,112824.0,0.5961276247613854,0.028922237380627557,Queens,never_treated,,1.0,4,False,0.3386135522265463,Q4,Q3
173 ST|4|-1|0,1761.961211876637,112824.0,0.5961276247613854,0.028922237380627554,Queens,never_treated,,0.0,4,False,0.3337047749766358,Q4,Q3
19 AVENUE|4|2025|0,1013.1021184414903,71822.0,0.3695973402290358,0.11550662437021833,Queens,treated_after_window,2025,6.0,5,False,0.19187540121997923,Q2,Q1 least POC
19 ST|3|-1|0,779.668239155516,128472.0,0.12747252747252746,0.023809523809523808,Brooklyn,never_treated,,1.0,1,False,0.14766443923399925,Q4,Q1 least POC
191 STREET|4|2023|0,147.10354697653506,87687.0,0.6904644268774703,0.12648221343873517,Queens,switcher,2023,0.0,1,True,0.027860520260707396,Q3,Q3
2 AVENUE|1|2019|0,1121.2885142183204,163371.0,0.38532110091743127,0.02657170250650596,Manhattan,switcher,2019,21.0,5,True,0.21236524890498493,Q5 highest,Q2
2 AVE|1|-1|0,77.98213853682842,24789.0,0.8973637061684157,0.4196851401510303,Manhattan,never_treated,,0.0,2,False,0.014769344419853867,Q1 lowest,Q4
2 AVE|1|-1|1,282.0581346491859,124135.47655793077,0.1927493697204224,0.07922946179499818,Manhattan,never_treated,,0.0,1,False,0.05342010125931551,Q4,Q1 least POC
2 AVE|1|2016|0,3958.9142445809803,79978.19729436474,0.5117336382334953,0.18375881068313066,Manhattan,switcher,2016,79.0,23,True,0.7497943645039735,Q3,Q2
2 AVE|1|2016|1,445.4846495885805,24789.0,0.8973637061684155,0.4196851401510303,Manhattan,switcher,2016,3.0,4,True,0.08437209272510994,Q1 lowest,Q4
2 AVE|1|2016|2,547.5634199734756,140150.0,0.2753036437246964,0.10497835497835498,Manhattan,switcher,2016,4.0,2,True,0.10370519317679461,Q4,Q1 least POC
2 AVE|1|2017|0,2683.5667779162072,137522.18954465442,0.22361958867624507,0.07699964734115153,Manhattan,switcher,2017,80.0,11,True,0.5082512836962514,Q4,Q1 least POC
2 AV|1|-1|0,54.43079048465898,36458.0,0.9023605150214593,0.3279445727482679,Manhattan,never_treated,,0.0,2,False,0.010308861834215716,Q1 lowest,Q4
2 AV|1|-1|1,279.77066573055754,117442.0,0.41049259110933123,0.06487785342410893,Manhattan,never_treated,,5.0,1,False,0.05298686850957529,Q4,Q2
2 AV|1|-1|2,115.70346561097408,144464.0,0.3825168671164565,0.25564880568108456,Manhattan,never_treated,,1.0,2,False,0.021913535153593577,Q5 highest,Q2
2 AV|1|-1|3,251.91570261991757,149915.0,0.5252133436772692,0.038935108153078206,Manhattan,never_treated,,0.0,5,False,0.04771130731437833,Q5 highest,Q2
2 AV|1|-1|4,260.71433952988355,164586.4201985678,0.09501307615517336,0.04979306448354371,Manhattan,never_treated,,0.0,1,False,0.0493777158200537,Q5 highest,Q1 least POC
2 AV|1|-1|5,285.4723752865237,160214.99945180287,0.09680972436211735,0.04855488256824518,Manhattan,never_treated,,0.0,1,False,0.05406673774365979,Q5 highest,Q1 least POC
2 AV|1|-1|6,277.14329269902447,149915.0,0.5252133436772692,0.038935108153078206,Manhattan,never_treated,,11.0,1,False,0.05248925998087585,Q5 highest,Q2
2 AV|1|-1|7,100.17239775949797,144464.0,0.3825168671164565,0.25564880568108456,Manhattan,never_treated,,1.0,1,False,0.018972045030207947,Q5 highest,Q2
2 AV|1|2010|0,3239.478114603788,105157.15100271549,0.40556095987418367,0.18908835481992464,Manhattan,always_treated,2010,72.0,13,True,0.6135375217052629,Q4,Q2
2 AV|1|2010|1,2872.3064827740013,133514.82862293976,0.41493935512772945,0.08736080725683613,Manhattan,always_treated,2010,57.0,11,True,0.5439974399193185,Q4,Q2
2 AV|1|2012|0,4798.392216092802,35885.8892086887,0.8780232758488131,0.329840176232294,Manhattan,always_treated,2012,84.0,36,True,0.9087864045630307,Q1 lowest,Q4
2 AV|1|2012|1,750.599700241476,34676.91135500774,0.9193330890324154,0.31206968711666755,Manhattan,always_treated,2012,19.0,10,True,0.14215903413664316,Q1 lowest,Q4
2 AV|1|2013|0,2307.0778077258046,148839.18180686035,0.3268414753359825,0.11790410102722794,Manhattan,switcher,2013,31.0,8,True,0.4369465544935236,Q5 highest,Q1 least POC
2 AV|1|2016|0,108.17259721233197,144464.0,0.3825168671164565,0.25564880568108456,Manhattan,switcher,2016,0.0,1,True,0.020487234320517418,Q5 highest,Q2
2 AV|1|2017|0,4756.991786354414,142676.0716826857,0.289382936122814,0.07578705596957272,Manhattan,switcher,2017,58.0,18,True,0.9009454140822755,Q5 highest,Q1 least POC
2 AV|1|2018|0,543.7724272995969,176120.67107540087,0.09027251413728918,0.05306008032794168,Manhattan,switcher,2018,4.0,2,True,0.10298720214007516,Q5 highest,Q1 least POC
2 AV|1|2018|1,273.77167801174494,144464.0,0.3825168671164565,0.25564880568108456,Manhattan,switcher,2018,2.0,1,True,0.05185069659313351,Q5 highest,Q2
2 AV|1|2018|2,264.8385892732695,194650.0,0.08265698419478851,0.05830841520717642,Manhattan,switcher,2018,6.0,1,True,0.05015882372599802,Q5 highest,Q1 least POC
2 AV|1|2018|3,261.4865609941896,159105.76369371373,0.19302206316638582,0.0866402313519176,Manhattan,switcher,2018,0.0,1,True,0.049523969885263176,Q5 highest,Q1 least POC
2 AV|1|2019|0,1044.4503903404634,159135.2940796868,0.1931186580005407,0.08664971591900693,Manhattan,switcher,2019,20.0,4,True,0.19781257392811807,Q5 highest,Q1 least POC
2 AV|1|2020|0,263.7393564448065,149915.0,0.5252133436772692,0.038935108153078206,Manhattan,switcher,2020,18.0,1,True,0.049950635690304265,Q5 highest,Q2
2 AV|1|2020|1,1308.5352889732744,130231.27354520826,0.4556745911063598,0.054660476964130796,Manhattan,switcher,2020,29.0,6,True,0.24782865321463532,Q4,Q2
2 AV|3|-1|0,266.73849741860863,40708.0,0.7135416666666667,0.25634939473059576,Brooklyn,never_treated,,1.0,1,False,0.050518654814130426,Q1 lowest,Q3
