geoid,ALAND,GEO_ID,median_household_income,pop_total,pop_white_nh,pop_black_nh,pop_asian_nh,pop_hispanic,poverty_universe,pop_below_poverty,county_fips,borough,share_white_nh,share_black_nh,share_hispanic,share_asian_nh,share_poc,poverty_rate,protected_ft,income_q,poc_q
36085010500,816706,1400000US36085010500,90833.0,5276.0,1898.0,963.0,125.0,2047.0,5234.0,967.0,085,Staten Island,0.35974222896133434,0.182524639878696,0.3879833206974981,0.023692191053828658,0.6402577710386657,0.18475353458158197,0.0,Q4,Q3
36085000700,528114,1400000US36085000700,64452.0,4583.0,1030.0,2187.0,199.0,1072.0,4583.0,803.0,085,Staten Island,0.2247436177176522,0.477198341697578,0.2339079205760419,0.043421339733798824,0.7752563822823478,0.1752127427449269,0.0,Q2,Q3
36085002001,512964,1400000US36085002001,76557.0,2796.0,1739.0,129.0,372.0,402.0,2796.0,116.0,085,Staten Island,0.6219599427753935,0.046137339055793994,0.14377682403433475,0.13304721030042918,0.37804005722460654,0.04148783977110158,0.0,Q3,Q1 least POC
36061011600,195582,1400000US36061011600,90938.0,3577.0,2393.0,66.0,621.0,404.0,3443.0,331.0,061,Manhattan,0.6689963656695554,0.018451216102879506,0.11294380766005033,0.17360916969527537,0.33100363433044455,0.09613708974731339,1042.5038312557986,Q4,Q1 least POC
36061016002,51427,1400000US36061016002,104146.0,3250.0,1665.0,47.0,431.0,942.0,2655.0,161.0,061,Manhattan,0.5123076923076924,0.014461538461538461,0.28984615384615386,0.1326153846153846,0.48769230769230765,0.06064030131826742,0.0,Q4,Q2
36061030700,84374,1400000US36061030700,113510.0,3923.0,2199.0,453.0,100.0,1004.0,3906.0,191.0,061,Manhattan,0.5605404027529951,0.11547285240887076,0.25592658679581953,0.02549069589599796,0.4394595972470049,0.048899129544290834,0.0,Q5 highest,Q2
36061004800,175763,1400000US36061004800,173239.0,6413.0,4269.0,275.0,1194.0,532.0,5358.0,459.0,061,Manhattan,0.6656790893497583,0.04288164665523156,0.08295649462030251,0.18618431311398723,0.3343209106502417,0.0856662933930571,2510.7704425874513,Q5 highest,Q1 least POC
36061023200,180488,1400000US36061023200,35438.0,9581.0,600.0,4392.0,170.0,4310.0,9563.0,4261.0,061,Manhattan,0.06262394322095814,0.45840726437741364,0.4498486588038827,0.017743450579271475,0.9373760567790419,0.4455714733870124,0.0,Q1 lowest,Q4
36061009100,179098,1400000US36061009100,188867.0,6654.0,4262.0,697.0,711.0,677.0,6653.0,1238.0,061,Manhattan,0.6405169822663059,0.10474902314397355,0.10174331229335738,0.10685302073940486,0.35948301773369407,0.1860814670073651,3941.424525119054,Q5 highest,Q1 least POC
36061006600,174701,1400000US36061006600,126995.0,11615.0,6586.0,977.0,2107.0,1421.0,11337.0,803.0,061,Manhattan,0.5670253981919932,0.08411536805854498,0.12234179939733104,0.18140335772707705,0.43297460180800684,0.07083002557995942,2100.7911260679757,Q5 highest,Q2
36061001001,80143,1400000US36061001001,109352.0,1696.0,1150.0,28.0,169.0,220.0,1696.0,16.0,061,Manhattan,0.6780660377358491,0.01650943396226415,0.12971698113207547,0.09964622641509434,0.32193396226415094,0.009433962264150943,3047.802826742145,Q4,Q1 least POC
36061007700,178780,1400000US36061007700,161094.0,5706.0,4612.0,36.0,167.0,378.0,5706.0,385.0,061,Manhattan,0.8082719943918683,0.006309148264984227,0.06624605678233439,0.029267437784787943,0.19172800560813175,0.06747283561163687,3480.470263849996,Q5 highest,Q1 least POC
36061011201,79536,1400000US36061011201,198750.0,936.0,683.0,16.0,157.0,52.0,936.0,81.0,061,Manhattan,0.7297008547008547,0.017094017094017096,0.05555555555555555,0.16773504273504272,0.27029914529914534,0.08653846153846154,516.3376395563604,Q5 highest,Q1 least POC
36061017401,100812,1400000US36061017401,37990.0,5508.0,767.0,1868.0,486.0,2275.0,5436.0,1720.0,061,Manhattan,0.13925199709513436,0.3391430646332607,0.4130355846042121,0.08823529411764706,0.8607480029048656,0.3164091243561442,0.0,Q1 lowest,Q3
36061015602,108763,1400000US36061015602,51404.0,2212.0,527.0,306.0,288.0,1091.0,2212.0,468.0,061,Manhattan,0.23824593128390598,0.1383363471971067,0.49321880650994576,0.1301989150090416,0.761754068716094,0.2115732368896926,1087.2903553039798,Q1 lowest,Q3
36061018000,212522,1400000US36061018000,26321.0,6970.0,984.0,1810.0,438.0,3667.0,6970.0,2701.0,061,Manhattan,0.1411764705882353,0.25968436154949787,0.5261119081779053,0.06284074605451936,0.8588235294117648,0.38751793400286944,2438.6727488189554,Q1 lowest,Q3
36061008000,172626,1400000US36061008000,163454.0,5137.0,3355.0,316.0,877.0,483.0,5019.0,344.0,061,Manhattan,0.6531049250535332,0.06151450262799299,0.09402374927000194,0.17072221140743624,0.34689507494646676,0.06853954971109782,2039.9971645471476,Q5 highest,Q1 least POC
36061020101,55126,1400000US36061020101,151667.0,1858.0,970.0,206.0,426.0,156.0,756.0,128.0,061,Manhattan,0.5220667384284177,0.1108719052744887,0.08396124865446716,0.22927879440258342,0.47793326157158234,0.1693121693121693,0.0,Q5 highest,Q2
36061022200,181422,1400000US36061022200,56705.0,3350.0,1051.0,1466.0,140.0,245.0,3344.0,1015.0,061,Manhattan,0.3137313432835821,0.4376119402985075,0.07313432835820896,0.041791044776119404,0.6862686567164179,0.3035287081339713,0.0,Q2,Q3
36061013800,182092,1400000US36061013800,134167.0,12826.0,9528.0,195.0,1300.0,1334.0,12397.0,659.0,061,Manhattan,0.7428660533291751,0.015203492905036644,0.1040074847965071,0.10135661936691097,0.2571339466708249,0.053158022102121484,3297.668831033083,Q5 highest,Q1 least POC
36061007400,174085,1400000US36061007400,192897.0,5056.0,3549.0,217.0,918.0,318.0,4489.0,455.0,061,Manhattan,0.7019382911392406,0.042919303797468354,0.06289556962025317,0.18156645569620253,0.29806170886075944,0.10135887725551347,507.2971129014266,Q5 highest,Q1 least POC
36061003200,217682,1400000US36061003200,88070.0,7523.0,5513.0,207.0,581.0,789.0,7523.0,1308.0,061,Manhattan,0.7328193539811245,0.027515618769108068,0.10487837298949887,0.07722982852585404,0.2671806460188755,0.17386680845407418,1503.4046803128174,Q3,Q1 least POC
36061026100,156222,1400000US36061026100,49248.0,12794.0,592.0,198.0,234.0,11481.0,12760.0,3611.0,061,Manhattan,0.04627168985461935,0.015476004377051744,0.8973737689541973,0.018289823354697515,0.9537283101453806,0.2829937304075235,0.0,Q1 lowest,Q4
36061022500,262466,1400000US36061022500,62782.0,10647.0,1327.0,2382.0,217.0,6304.0,10619.0,2162.0,061,Manhattan,0.1246360477129708,0.22372499295576218,0.592091669014746,0.020381328073635765,0.8753639522870292,0.20359732554854507,0.0,Q2,Q4
36061004100,191278,1400000US36061004100,100096.0,7051.0,3495.0,90.0,2813.0,437.0,6687.0,753.0,061,Manhattan,0.4956743724294426,0.012764146929513545,0.06197702453552688,0.3989505034746844,0.5043256275705574,0.11260655002243158,2380.7648999234307,Q4,Q2
36061002100,237229,1400000US36061002100,250001.0,7275.0,4617.0,473.0,1195.0,787.0,7275.0,75.0,061,Manhattan,0.634639175257732,0.06501718213058419,0.1081786941580756,0.16426116838487972,0.36536082474226805,0.010309278350515464,2074.2716977971486,Q5 highest,Q1 least POC
36061001402,113920,1400000US36061001402,46615.0,3286.0,881.0,250.0,1099.0,860.0,3285.0,946.0,061,Manhattan,0.2681071211199026,0.07608034083992696,0.26171637248934876,0.3344491783323189,0.7318928788800974,0.28797564687975646,2302.945514501242,Q1 lowest,Q3
36061028100,94229,1400000US36061028100,112969.0,3278.0,2127.0,112.0,184.0,521.0,3100.0,66.0,061,Manhattan,0.6488712629652227,0.034167175106772425,0.15893837705918243,0.05613178767541183,0.3511287370347773,0.02129032258064516,90.00970333866327,Q5 highest,Q1 least POC
36085017012,922584,1400000US36085017012,107891.0,4640.0,3470.0,42.0,288.0,792.0,4640.0,263.0,085,Staten Island,0.7478448275862069,0.009051724137931035,0.1706896551724138,0.06206896551724138,0.25215517241379315,0.05668103448275862,0.0,Q4,Q1 least POC
36061024100,178781,1400000US36061024100,59054.0,8197.0,1196.0,1871.0,180.0,4804.0,8133.0,1373.0,061,Manhattan,0.14590703916066855,0.2282542393558619,0.5860680736854947,0.021959253385384896,0.8540929608393315,0.16881839419648345,583.1558035705225,Q2,Q3
36061017200,177939,1400000US36061017200,31068.0,5325.0,568.0,1644.0,248.0,2548.0,5319.0,1536.0,061,Manhattan,0.10666666666666667,0.3087323943661972,0.47849765258215965,0.046572769953051645,0.8933333333333333,0.2887760857304005,0.0,Q1 lowest,Q4
36061011300,175653,1400000US36061011300,82500.0,137.0,23.0,74.0,27.0,6.0,137.0,82.0,061,Manhattan,0.1678832116788321,0.5401459854014599,0.043795620437956206,0.19708029197080293,0.8321167883211679,0.5985401459854015,6677.578720250914,Q3,Q3
36061019000,103795,1400000US36061019000,92991.0,3719.0,744.0,1870.0,341.0,659.0,3719.0,655.0,061,Manhattan,0.2000537778972842,0.5028233396074213,0.17719817155149234,0.0916913148695886,0.7999462221027158,0.17612261360580803,441.6680276599223,Q4,Q3
36061009500,171964,1400000US36061009500,176944.0,3217.0,2222.0,196.0,443.0,291.0,2262.0,187.0,061,Manhattan,0.6907056263599627,0.06092632887783649,0.09045694746658377,0.13770593720857943,0.3092943736400373,0.08267020335985853,4436.258517026115,Q5 highest,Q1 least POC
36061027300,176924,1400000US36061027300,118346.0,7877.0,5297.0,244.0,158.0,1656.0,7877.0,313.0,061,Manhattan,0.672464136092421,0.030976259997460964,0.21023232194998095,0.020058397867208328,0.32753586390757905,0.03973594007871017,38.154559198555,Q5 highest,Q1 least POC
36061010601,121959,1400000US36061010601,224898.0,7366.0,6364.0,63.0,639.0,235.0,7366.0,170.0,061,Manhattan,0.8639695900081455,0.008552810209068694,0.0319033396687483,0.0867499321205539,0.13603040999185445,0.02307901167526473,2227.499311164914,Q5 highest,Q1 least POC
36061005900,116174,1400000US36061005900,166250.0,5001.0,3775.0,179.0,596.0,342.0,4074.0,116.0,061,Manhattan,0.7548490301939612,0.03579284143171366,0.0683863227354529,0.1191761647670466,0.2451509698060388,0.02847324496809033,413.20086554771103,Q5 highest,Q1 least POC
36061014602,109174,1400000US36061014602,124125.0,8433.0,6808.0,48.0,592.0,731.0,8433.0,668.0,061,Manhattan,0.8073046365468991,0.005691924581999288,0.08668326811336416,0.07020040317799123,0.1926953634531009,0.0792126170994901,1456.6835660299434,Q5 highest,Q1 least POC
36061006300,178188,1400000US36061006300,172687.0,5799.0,4799.0,75.0,330.0,421.0,5524.0,250.0,061,Manhattan,0.8275564752543542,0.012933264355923435,0.07259872391791689,0.056906363166063116,0.17244352474564584,0.04525706010137581,3530.5302782665817,Q5 highest,Q1 least POC
36061025100,159422,1400000US36061025100,35647.0,2795.0,240.0,269.0,116.0,2101.0,2697.0,819.0,061,Manhattan,0.08586762075134168,0.0962432915921288,0.7516994633273703,0.04150268336314848,0.9141323792486583,0.303670745272525,791.4819826600395,Q1 lowest,Q4
36061017900,213907,1400000US36061017900,158109.0,9953.0,7213.0,41.0,571.0,1892.0,9953.0,638.0,061,Manhattan,0.7247061187581634,0.004119360996684417,0.19009343916407112,0.05736963729528785,0.2752938812418366,0.06410127599718678,784.4778279826517,Q5 highest,Q1 least POC
36061011800,176762,1400000US36061011800,159134.0,9510.0,7674.0,58.0,1327.0,303.0,9496.0,823.0,061,Manhattan,0.8069400630914827,0.006098843322818086,0.031861198738170345,0.1395373291272345,0.1930599369085173,0.08666807076663859,2532.4747698961614,Q5 highest,Q1 least POC
36061003400,160257,1400000US36061003400,109148.0,6647.0,4167.0,262.0,748.0,1057.0,6647.0,1364.0,061,Manhattan,0.6268993530916203,0.03941627802015947,0.15901910636377314,0.11253196930946291,0.37310064690837974,0.20520535579960886,4198.449944673483,Q4,Q1 least POC
36061020500,281121,1400000US36061020500,209667.0,5650.0,3420.0,352.0,944.0,819.0,2983.0,181.0,061,Manhattan,0.6053097345132743,0.062300884955752214,0.14495575221238938,0.16707964601769912,0.3946902654867257,0.06067717063359034,0.0,Q5 highest,Q2
36061018900,265404,1400000US36061018900,37641.0,11169.0,2655.0,1841.0,870.0,5615.0,10710.0,3856.0,061,Manhattan,0.23771152296535053,0.1648312292953711,0.5027307726743665,0.07789417136717701,0.7622884770346494,0.3600373482726424,3479.2915963958917,Q1 lowest,Q3
36061003002,78532,1400000US36061003002,68382.0,3062.0,1484.0,149.0,614.0,761.0,3062.0,847.0,061,Manhattan,0.4846505551926845,0.04866100587851078,0.24853037230568256,0.20052253429131286,0.5153494448073155,0.2766165904637492,1209.914677482238,Q2,Q2
36061013100,174135,1400000US36061013100,107018.0,3018.0,1386.0,190.0,732.0,588.0,3018.0,266.0,061,Manhattan,0.4592445328031809,0.06295559973492379,0.19483101391650098,0.24254473161033796,0.5407554671968191,0.08813783962889331,5305.456651683793,Q4,Q2
36061008200,172401,1400000US36061008200,222273.0,3551.0,1521.0,212.0,580.0,757.0,3551.0,241.0,061,Manhattan,0.4283300478738384,0.05970149253731343,0.2131793860884258,0.1633342720360462,0.5716699521261617,0.06786820613911575,1526.8204266783919,Q5 highest,Q2
36061020701,47273,1400000US36061020701,69800.0,2858.0,1310.0,148.0,703.0,460.0,2224.0,587.0,061,Manhattan,0.45836249125262424,0.05178446466060182,0.1609517144856543,0.24597620713785864,0.5416375087473757,0.26393884892086333,0.0,Q2,Q2
36061008900,165578,1400000US36061008900,95355.0,6314.0,3962.0,198.0,465.0,1516.0,5775.0,833.0,061,Manhattan,0.6274944567627494,0.0313588850174216,0.24010136205258156,0.07364586632879316,0.3725055432372506,0.14424242424242426,2310.5263572475196,Q4,Q1 least POC
36061002500,131517,1400000US36061002500,21949.0,5162.0,177.0,1584.0,1628.0,1425.0,5144.0,2681.0,061,Manhattan,0.034289035257652076,0.30685780705153043,0.2760557923285548,0.315381635025184,0.965710964742348,0.5211897356143079,36.026308691970556,Q1 lowest,Q4
36061011100,175464,1400000US36061011100,102297.0,4899.0,2469.0,240.0,1356.0,640.0,4899.0,674.0,061,Manhattan,0.5039804041641152,0.04898958971218616,0.1306389058991631,0.2767911818738518,0.49601959583588484,0.13757909777505614,4028.787682350476,Q4,Q2
36061005000,166468,1400000US36061005000,194750.0,4892.0,3609.0,73.0,865.0,111.0,4830.0,250.0,061,Manhattan,0.7377350776778414,0.014922322158626329,0.022690106295993457,0.17681929681112019,0.2622649223221586,0.051759834368530024,0.0,Q5 highest,Q1 least POC
36061000800,220708,1400000US36061000800,28607.0,8713.0,1043.0,16.0,7196.0,283.0,8711.0,2714.0,061,Manhattan,0.11970618615861357,0.0018363365086652129,0.032480201997015956,0.8258923447721795,0.8802938138413864,0.3115600964298014,2055.6642158963596,Q1 lowest,Q4
36061015802,51508,1400000US36061015802,92303.0,3813.0,2410.0,157.0,685.0,445.0,3000.0,296.0,061,Manhattan,0.6320482559664307,0.04117492787831104,0.11670600576973511,0.1796485706792552,0.36795174403356934,0.09866666666666667,0.0,Q4,Q1 least POC
36061014200,178985,1400000US36061014200,250001.0,4254.0,3205.0,13.0,485.0,324.0,4254.0,287.0,061,Manhattan,0.7534085566525623,0.0030559473436765397,0.076163610719323,0.11401034320639399,0.24659144334743766,0.06746591443347438,0.0,Q5 highest,Q1 least POC
36061007200,175015,1400000US36061007200,139577.0,7035.0,4581.0,229.0,1382.0,365.0,6815.0,473.0,061,Manhattan,0.6511727078891258,0.03255152807391613,0.051883439943141436,0.19644633972992182,0.34882729211087415,0.06940572267057961,257.69839259529385,Q5 highest,Q1 least POC
36061021500,69708,1400000US36061021500,67206.0,4193.0,558.0,2461.0,144.0,857.0,4193.0,766.0,061,Manhattan,0.13307894109229668,0.5869305986167422,0.2043882661578822,0.034342952539947534,0.8669210589077033,0.18268542809444313,0.0,Q2,Q4
36061025900,75465,1400000US36061025900,76047.0,4678.0,862.0,1815.0,224.0,1529.0,4657.0,657.0,061,Manhattan,0.18426678067550234,0.38798631893971786,0.3268490808037623,0.04788371098760154,0.8157332193244977,0.14107794717629374,0.0,Q3,Q3
36061031703,248049,1400000US36061031703,250001.0,6450.0,4607.0,137.0,885.0,278.0,6450.0,373.0,061,Manhattan,0.7142635658914729,0.021240310077519378,0.04310077519379845,0.1372093023255814,0.2857364341085271,0.057829457364341086,0.0,Q5 highest,Q1 least POC
36085013301,67337,1400000US36085013301,25411.0,1036.0,49.0,688.0,20.0,279.0,1031.0,491.0,085,Staten Island,0.0472972972972973,0.6640926640926641,0.2693050193050193,0.019305019305019305,0.9527027027027027,0.47623666343355964,0.0,Q1 lowest,Q4
36061012200,172615,1400000US36061012200,231016.0,2608.0,2419.0,0.0,86.0,85.0,2608.0,72.0,061,Manhattan,0.9275306748466258,0.0,0.0325920245398773,0.032975460122699383,0.07246932515337423,0.027607361963190184,0.0,Q5 highest,Q1 least POC
36061014402,176870,1400000US36061014402,141232.0,6742.0,4770.0,496.0,507.0,763.0,6742.0,353.0,061,Manhattan,0.7075051913378819,0.07356867398398101,0.11317116582616435,0.07520023731830318,0.2924948086621181,0.05235835063779294,77.20420472225135,Q5 highest,Q1 least POC
36061015601,73562,1400000US36061015601,114409.0,4879.0,2862.0,234.0,710.0,765.0,4835.0,567.0,061,Manhattan,0.5865956138552982,0.04796064767370363,0.156794425087108,0.14552162328345972,0.41340438614470176,0.11726990692864529,1105.5672506262083,Q5 highest,Q2
36061021600,173198,1400000US36061021600,59784.0,9294.0,2084.0,4574.0,457.0,1590.0,9277.0,1887.0,061,Manhattan,0.22423068646438563,0.4921454701958253,0.171078114912847,0.0491715085001076,0.7757693135356144,0.20340627357982105,0.0,Q2,Q3
36061022000,174954,1400000US36061022000,89756.0,6369.0,2123.0,2532.0,350.0,1054.0,6342.0,993.0,061,Manhattan,0.3333333333333333,0.3975506358926048,0.16548908776888052,0.054953681896687076,0.6666666666666667,0.15657521286660359,0.0,Q4,Q3
36061025300,169344,1400000US36061025300,67045.0,11434.0,1505.0,291.0,375.0,8896.0,11233.0,2067.0,061,Manhattan,0.13162497813538568,0.025450411054748993,0.778030435543117,0.0327969214623054,0.8683750218646143,0.18401139499688418,1681.5669932181363,Q2,Q4
36061027100,192909,1400000US36061027100,81890.0,8364.0,1930.0,671.0,356.0,5304.0,8313.0,1304.0,061,Manhattan,0.2307508369201339,0.08022477283596366,0.6341463414634146,0.04256336681013869,0.7692491630798661,0.1568627450980392,0.0,Q3,Q3
36061028300,151093,1400000US36061028300,67417.0,8275.0,1471.0,222.0,269.0,6102.0,8200.0,1469.0,061,Manhattan,0.1777643504531722,0.026827794561933536,0.7374018126888218,0.032507552870090634,0.8222356495468278,0.17914634146341463,605.7630515955836,Q2,Q3
36061000201,90233,1400000US36061000201,45582.0,2666.0,238.0,216.0,400.0,1747.0,2621.0,1364.0,061,Manhattan,0.08927231807951988,0.08102025506376594,0.6552888222055514,0.15003750937734434,0.9107276819204801,0.5204120564669973,1693.4053682549184,Q1 lowest,Q4
36061000202,310040,1400000US36061000202,34710.0,7001.0,1601.0,1142.0,1444.0,2632.0,6991.0,1975.0,061,Manhattan,0.22868161691186972,0.16311955434937866,0.375946293386659,0.2062562491072704,0.7713183830881303,0.28250607924474325,545.9722741071621,Q1 lowest,Q3
36061000600,240406,1400000US36061000600,25655.0,10751.0,859.0,654.0,5567.0,3301.0,10575.0,4175.0,061,Manhattan,0.07989954422844386,0.06083155055343689,0.30704120546925867,0.5178122965305553,0.9201004557715562,0.3947990543735225,3793.1867454436374,Q1 lowest,Q4
36061000700,253229,1400000US36061000700,184730.0,8674.0,6020.0,393.0,1127.0,668.0,8674.0,430.0,061,Manhattan,0.694028130043809,0.04530781646299285,0.07701175928060872,0.12992852201982938,0.30597186995619097,0.04957343786027208,564.4125849771364,Q5 highest,Q1 least POC
36061000900,298886,1400000US36061000900,222167.0,1824.0,1090.0,137.0,303.0,200.0,1823.0,146.0,061,Manhattan,0.5975877192982456,0.07510964912280702,0.10964912280701754,0.16611842105263158,0.4024122807017544,0.08008776741634668,642.7063301631168,Q5 highest,Q2
36061001002,199682,1400000US36061001002,23658.0,5989.0,158.0,1120.0,913.0,3698.0,5989.0,3014.0,061,Manhattan,0.02638169978293538,0.18700951744865588,0.617465353147437,0.1524461512773418,0.9736183002170646,0.5032559692770079,260.60492634856604,Q1 lowest,Q5 most POC
36061001200,120597,1400000US36061001200,91154.0,4157.0,2228.0,118.0,817.0,819.0,4107.0,710.0,061,Manhattan,0.5359634351695934,0.02838585518402694,0.19701707962472936,0.1965359634351696,0.46403656483040656,0.17287557828098368,1615.5627343755073,Q4,Q2
36061001300,317216,1400000US36061001300,199576.0,4861.0,3014.0,343.0,890.0,267.0,4861.0,275.0,061,Manhattan,0.6200370294178152,0.07056161283686484,0.05492696975930878,0.18308989919769594,0.37996297058218476,0.05657272166220942,1621.5716027463359,Q5 highest,Q1 least POC
36061001401,93505,1400000US36061001401,89873.0,3165.0,2224.0,85.0,251.0,314.0,3118.0,162.0,061,Manhattan,0.7026856240126382,0.026856240126382307,0.09921011058451817,0.07930489731437598,0.29731437598736177,0.05195638229634381,1717.722251789928,Q4,Q1 least POC
36005006500,261811,1400000US36005006500,22985.0,5627.0,303.0,1742.0,130.0,3450.0,5584.0,2987.0,005,Bronx,0.05384752088146437,0.30957881642082813,0.6131153367691488,0.023102896747822996,0.9461524791185356,0.5349212034383954,206.527743660053,Q1 lowest,Q4
36005020200,124813,1400000US36005020200,53651.0,2578.0,102.0,305.0,453.0,1693.0,2548.0,564.0,005,Bronx,0.0395655546935609,0.1183087664856478,0.656710628394104,0.17571761055081458,0.9604344453064391,0.22135007849293564,0.0,Q2,Q4
36005015700,319009,1400000US36005015700,39776.0,5520.0,60.0,1910.0,19.0,3045.0,5505.0,2023.0,005,Bronx,0.010869565217391304,0.34601449275362317,0.5516304347826086,0.0034420289855072463,0.9891304347826086,0.36748410535876475,92.99316842941185,Q1 lowest,Q5 most POC
36005005200,182689,1400000US36005005200,29657.0,1931.0,0.0,594.0,0.0,1320.0,1931.0,731.0,005,Bronx,0.0,0.3076126359399275,0.6835836354220611,0.0,1.0,0.3785603314344899,0.0,Q1 lowest,Q5 most POC
36047012600,235982,1400000US36047012600,58643.0,2664.0,748.0,37.0,1025.0,678.0,2664.0,673.0,047,Brooklyn,0.2807807807807808,0.013888888888888888,0.2545045045045045,0.38475975975975973,0.7192192192192193,0.25262762762762764,582.5426590434649,Q2,Q3
36047027100,245353,1400000US36047027100,96016.0,3703.0,652.0,2287.0,343.0,354.0,3677.0,502.0,047,Brooklyn,0.17607345395625168,0.6176073453956251,0.0955981636510937,0.09262759924385633,0.8239265460437484,0.13652434049496873,0.0,Q4,Q3
36047034800,592737,1400000US36047034800,57750.0,2491.0,449.0,225.0,639.0,1147.0,2491.0,425.0,047,Brooklyn,0.1802488960256925,0.09032517061421116,0.460457647531112,0.2565234845443597,0.8197511039743075,0.17061421116017664,5.265318255352516,Q2,Q3
36047046000,196068,1400000US36047046000,78155.0,3302.0,1314.0,156.0,1060.0,610.0,3302.0,484.0,047,Brooklyn,0.39794064203513024,0.047244094488188976,0.18473652331920049,0.3210175651120533,0.6020593579648698,0.1465778316172017,0.0,Q3,Q2
36047105804,770249,1400000US36047105804,45000.0,6755.0,1030.0,4065.0,310.0,1267.0,6650.0,1217.0,047,Brooklyn,0.15247964470762398,0.6017764618800888,0.18756476683937823,0.0458919319022946,0.847520355292376,0.18300751879699248,140.64069312482823,Q1 lowest,Q3
36005043503,4660603,1400000US36005043503,88438.0,16.0,7.0,0.0,4.0,5.0,16.0,3.0,005,Bronx,0.4375,0.0,0.3125,0.25,0.5625,0.1875,3400.4976904828723,Q4,Q2
36005043501,398042,1400000US36005043501,26523.0,1083.0,10.0,345.0,44.0,545.0,1083.0,491.0,005,Bronx,0.009233610341643583,0.3185595567867036,0.5032317636195752,0.040627885503231764,0.9907663896583564,0.4533702677746999,623.6269852920223,Q1 lowest,Q5 most POC
36005033602,56395,1400000US36005033602,58947.0,1269.0,83.0,559.0,0.0,627.0,1269.0,221.0,005,Bronx,0.06540583136327817,0.4405043341213554,0.4940898345153664,0.0,0.9345941686367218,0.17415287628053586,0.0,Q2,Q4
36085011203,1001598,1400000US36085011203,76068.0,6590.0,2958.0,321.0,2530.0,736.0,6569.0,878.0,085,Staten Island,0.4488619119878604,0.04871016691957512,0.11168437025796661,0.38391502276176026,0.5511380880121396,0.13365809103364287,0.0,Q3,Q2
36005033601,128000,1400000US36005033601,27674.0,5005.0,217.0,2044.0,181.0,2408.0,4955.0,2167.0,005,Bronx,0.043356643356643354,0.4083916083916084,0.4811188811188811,0.036163836163836165,0.9566433566433566,0.43733602421796164,1372.35134836029,Q1 lowest,Q4
36085022801,4065100,1400000US36085022801,,23.0,18.0,5.0,0.0,0.0,23.0,0.0,085,Staten Island,0.782608695652174,0.21739130434782608,0.0,0.0,0.21739130434782605,0.0,0.0,,Q1 least POC
36005033802,46999,1400000US36005033802,69960.0,1829.0,21.0,605.0,137.0,1046.0,1819.0,468.0,005,Bronx,0.011481683980317113,0.330781848004374,0.5718972115910333,0.07490431930016403,0.9885183160196829,0.25728422210005497,636.7305370253393,Q2,Q5 most POC
36005033801,114381,1400000US36005033801,68330.0,2262.0,75.0,757.0,84.0,972.0,2262.0,428.0,005,Bronx,0.033156498673740056,0.33465959328028294,0.4297082228116711,0.03713527851458886,0.96684350132626,0.1892130857648099,182.41880981633858,Q2,Q4
36085011204,975926,1400000US36085011204,,101.0,13.0,0.0,0.0,88.0,101.0,0.0,085,Staten Island,0.12871287128712872,0.0,0.8712871287128713,0.0,0.8712871287128713,0.0,0.0,,Q4
36047051601,115927,1400000US36047051601,63672.0,5087.0,568.0,3238.0,173.0,947.0,5069.0,1039.0,047,Brooklyn,0.1116571653233733,0.6365244741497936,0.18616080204442698,0.0340082563396894,0.8883428346766267,0.20497139475241666,0.0,Q2,Q4
36081059502,231198,1400000US36081059502,59386.0,3220.0,580.0,17.0,143.0,2480.0,3216.0,606.0,081,Queens,0.18012422360248448,0.005279503105590062,0.7701863354037267,0.04440993788819876,0.8198757763975155,0.1884328358208955,0.0,Q2,Q3
36081059501,164850,1400000US36081059501,75250.0,1635.0,1205.0,19.0,98.0,313.0,1635.0,292.0,081,Queens,0.7370030581039755,0.011620795107033639,0.19143730886850152,0.0599388379204893,0.2629969418960245,0.17859327217125381,0.0,Q3,Q1 least POC
36081084901,203934,1400000US36081084901,60583.0,2816.0,38.0,0.0,2303.0,328.0,2816.0,531.0,081,Queens,0.013494318181818182,0.0,0.11647727272727272,0.8178267045454546,0.9865056818181818,0.1885653409090909,0.0,Q2,Q5 most POC
36081048302,134146,1400000US36081048302,86250.0,2424.0,108.0,0.0,1040.0,1270.0,2424.0,228.0,081,Queens,0.04455445544554455,0.0,0.5239273927392739,0.429042904290429,0.9554455445544554,0.09405940594059406,937.8716560169985,Q3,Q4
36081066403,350347,1400000US36081066403,102297.0,6062.0,335.0,5439.0,23.0,116.0,6035.0,1132.0,081,Queens,0.055262289673375126,0.8972286374133949,0.019135598812273176,0.003794127350709337,0.9447377103266249,0.18757249378624688,0.0,Q4,Q4
36081089201,1775763,1400000US36081089201,157845.0,8806.0,7373.0,0.0,156.0,1061.0,8806.0,302.0,081,Queens,0.8372700431523961,0.0,0.12048603225073813,0.01771519418578242,0.16272995684760394,0.03429479900068135,1880.793880147532,Q5 highest,Q1 least POC
36081053902,165527,1400000US36081053902,,136.0,136.0,0.0,0.0,0.0,136.0,0.0,081,Queens,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Q1 least POC
36047061003,80173,1400000US36047061003,49010.0,1744.0,532.0,90.0,424.0,698.0,1744.0,611.0,047,Brooklyn,0.30504587155963303,0.051605504587155966,0.40022935779816515,0.24311926605504589,0.694954128440367,0.35034403669724773,0.0,Q1 lowest,Q3
