corridor_id,street,boro_code,n_segments,treatment_cohort,first_protected_year,injuries,deaths,years,borough,inj_per_seg_year,is_protected,income,share_poc,poverty_rate,length_mi
PECK AV|4|-1|1,PECK AV,4,2,never_treated,,0.0,0.0,12,Queens,0.0,False,58386.0,0.8726088726088727,0.1338100102145046,0.0979308217822567
BORDEN AVENUE|4|-1|0,BORDEN AVENUE,4,1,never_treated,,0.0,1.0,12,Queens,0.0,False,124885.0,0.5850407797891386,0.0471454147602944,0.058236951672628
1 AV|1|2003|0,1 AV,1,5,always_treated,2003,0.0,0.0,12,Manhattan,0.0,True,157853.29375375918,0.502224896629735,0.125843807452325,0.058954474299662
WEST 54 STREET|1|-1|0,WEST 54 STREET,1,6,never_treated,,12.0,0.0,12,Manhattan,0.16666666666666666,False,102866.97023925908,0.4998039697173079,0.1226885574481697,0.5112208861912166
46 AV|4|-1|0,46 AV,4,3,never_treated,,2.0,0.0,12,Queens,0.05555555555555555,False,76577.96168750542,0.7963825893844325,0.1088916413295108,0.2186143466699702
FRESH POND ROAD|4|-1|0,FRESH POND ROAD,4,6,never_treated,,7.0,0.0,12,Queens,0.09722222222222222,False,97619.78104091372,0.4964198212357981,0.0806427055817206,0.2737230206580672
62 DR|4|2022|0,62 DR,4,28,switcher,2022,0.0,0.0,12,Queens,0.0,True,72029.38167866634,0.6159158274353711,0.1579690516428856,1.0287311765331388
CHERRY ST|1|-1|0,CHERRY ST,1,4,never_treated,,1.0,0.0,12,Manhattan,0.020833333333333332,False,34710.00000000001,0.7713183830881304,0.2825060792447432,0.142249938312581
35 AV|4|-1|0,35 AV,4,1,never_treated,,1.0,0.0,12,Queens,0.08333333333333333,False,77904.0,0.9920502092050212,0.2027254846867097,0.0555210798033139
KENT AV|3|2020|1,KENT AV,3,1,switcher,2020,1.0,0.0,12,Brooklyn,0.08333333333333333,True,117353.0,0.3925127623369256,0.0476460578559274,0.020963149859897
DUMONT AV|3|-1|0,DUMONT AV,3,32,never_treated,,30.0,0.0,12,Brooklyn,0.078125,False,62111.354215047904,0.9895098109714496,0.1977993570710092,1.8219871007757145
SEDGWICK AVE|2|-1|0,SEDGWICK AVE,2,7,never_treated,,9.0,0.0,12,Bronx,0.10714285714285714,False,32745.66333708534,0.9843753399389976,0.2620408421872672,0.147054778507737
CENTRAL PARK W|1|2019|0,CENTRAL PARK W,1,16,switcher,2019,72.0,1.0,12,Manhattan,0.375,True,153332.2415142081,0.2860836043224765,0.0526515443837285,0.8753365960007112
THIRD AV|2|-1|0,THIRD AV,2,51,never_treated,,57.0,1.0,12,Bronx,0.09313725490196079,False,33787.87583839523,0.9848022259200356,0.401341408339974,1.882098573097837
ROCKAWAY BEACH BLVD|4|-1|0,ROCKAWAY BEACH BLVD,4,89,never_treated,,31.0,0.0,12,Queens,0.02902621722846442,False,130176.57395940086,0.1523981832313683,0.0767531633524077,3.301073154389719
SHORE PKWY|3|2019|0,SHORE PKWY,3,15,switcher,2019,8.0,0.0,12,Brooklyn,0.044444444444444446,True,69034.88525943604,0.5704872567946015,0.1562588499478496,0.970028548405523
FOUNTAIN AV|3|-1|4,FOUNTAIN AV,3,1,never_treated,,0.0,0.0,12,Brooklyn,0.0,False,17708.0,1.0,0.5403533906399236,0.0096553608863939
81 ST|4|-1|0,81 ST,4,14,never_treated,,23.0,0.0,12,Queens,0.13690476190476192,False,73377.44547404497,0.8203702239742445,0.1004345172623439,1.7096869546824314
33 AVENUE PEDESTRIAN OVERPASS|4|-1|0,33 AVENUE PEDESTRIAN OVERPASS,4,6,never_treated,,0.0,0.0,12,Queens,0.0,False,112519.6500807302,0.4776941214769602,0.0314634385872475,0.0478417323092951
OCEAN AV|3|-1|0,OCEAN AV,3,18,never_treated,,162.0,1.0,12,Brooklyn,0.75,False,72836.14661721696,0.8706336450882634,0.1444091751716636,1.8410202476327964
POWELL ST|3|2021|0,POWELL ST,3,13,switcher,2021,1.0,0.0,12,Brooklyn,0.00641025641025641,True,16628.0,1.0,0.5369065281899111,0.3243350439356491
